AtomNum_E,Weight_E,HOMO_E,HOMO_number_E,LUMO_E,HOMO_LUMO_Gap_E,ODI_HOMO_1_E,ODI_HOMO_E,ODI_LUMO_E,ODI_LUMO_Add1_E,ODI_Mean_E,ODI_Std_E,Farthest_Distance_E,Mol_Radius_E,Mol_Size_Short_E,Mol_Size_2_E,Mol_Size_L_E,Length_Ratio_E,Len_Div_Diameter_E,MPP_E,SDP_E,Dipole_Moment_E,Quadrupole_Moment_E,Octopole_Moment_E,Volume_E,Density_E,ESPmin_E,ESPmax_E,Overall_Surface_Area_E,Pos_Surface_Area_E,Neg_Surface_Area_E,Overall_Average_E,Pos_Average_E,Neg_Average_E,Overall_Variance_E,Nu_E,Pi_E,MPI_E,Nonpolar_Area_E,Polar_Area_E,ALIEmin_E,ALIEmax_E,ALIE_Ave_E,ALIE_Var_E,LEAmin_E,LEAmax_E,LEA_Ave_E,LEA_Var_E,Vertical IP_E,Vertical EA_E,Mulliken electronegativity_E,Chemical potential_E,Hardness_E,Softness_E,Electrophilicity index_E,Nucleophilicity index_E,qN_E,qN+1_E,qN-1_E,f-_E,f+_E,f0_E,CDD_E,AtomNum_Nu,Weight_Nu,HOMO_Nu,HOMO_number_Nu,LUMO_Nu,HOMO_LUMO_Gap_Nu,ODI_HOMO_1_Nu,ODI_HOMO_Nu,ODI_LUMO_Nu,ODI_LUMO_Add1_Nu,ODI_Mean_Nu,ODI_Std_Nu,Farthest_Distance_Nu,Mol_Radius_Nu,Mol_Size_Short_Nu,Mol_Size_2_Nu,Mol_Size_L_Nu,Length_Ratio_Nu,Len_Div_Diameter_Nu,MPP_Nu,SDP_Nu,Dipole_Moment_Nu,Quadrupole_Moment_Nu,Octopole_Moment_Nu,Volume_Nu,Density_Nu,ESPmin_Nu,ESPmax_Nu,Overall_Surface_Area_Nu,Pos_Surface_Area_Nu,Neg_Surface_Area_Nu,Overall_Average_Nu,Pos_Average_Nu,Neg_Average_Nu,Overall_Variance_Nu,Nu_Nu,Pi_Nu,MPI_Nu,Nonpolar_Area_Nu,Polar_Area_Nu,ALIEmin_Nu,ALIEmax_Nu,ALIE_Ave_Nu,ALIE_Var_Nu,LEAmin_Nu,LEAmax_Nu,LEA_Ave_Nu,LEA_Var_Nu,Vertical IP_Nu,Vertical EA_Nu,Mulliken electronegativity_Nu,Chemical potential_Nu,Hardness_Nu,Softness_Nu,Electrophilicity index_Nu,Nucleophilicity index_Nu,qN_Nu,qN+1_Nu,qN-1_Nu,f-_Nu,f+_Nu,f0_Nu,CDD_Nu
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,31,199.25054,-0.208154,54,-2.10E-05,0.208133,13.07,12.13,3.91,5.62,8.6825,3.977784402,26,5.602,6.484,6.694,10.813,0.450710683,0.965101749,1.042898,3.974301,4.922442,16.706943,122.2697,1728.20157,1.292,-49.53492,36.54841,845.95026,547.097,298.85326,0.00421052,0.02219011,-0.02870388,0.00071432,0.20055989,0.02352102,0.66644114,39.72,60.28,7.05313,14.01615,0.41169203,0.00159539,-39.25835,-18.41119,-0.9525024,0.014663,0.20189,0.015455,0.108673,-0.108673,0.186435,5.363798,0.031673,0.127044,-0.1791,-0.2348,-0.0379,0.1412,0.0557,0.0985,-0.0855
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,17,186.04891,-0.201046,46,-0.021019,0.180028,17.97,13.55,13.7,33.8,19.755,8.300802672,10,5.523,4.152,6.863,11.041,0.500589409,0.999547347,0.311026,1.747806,5.539934,12.236285,118.2683,1253.65197,1.663,-21.59621,49.83474,662.45525,323.91652,338.53873,0.00218136,0.02579673,-0.02041401,0.00033612,0.18848242,0.02312752,0.62711259,28.13,71.87,8.00437,14.93625,0.39054327,0.00283432,-36.39061,-16.06024,-0.8924864,0.016089,0.19419,0.0319,0.113045,-0.113045,0.16229,6.16182,0.039371,0.134152,-0.1002,-0.1237,0.0613,0.1615,0.0235,0.0925,-0.138
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,16,117.14818,-0.207771,31,-0.029804,0.177967,18.19,12.29,10.45,13.97,13.725,2.862739073,14,5.404,3.405,6.69,10.761,0.515966628,0.995651369,0.070425,0.280134,4.376214,14.34919,63.6806,1112.47638,1.18,-29.68742,50.25288,606.54825,270.38366,336.16458,-0.00056311,0.02875383,-0.0241433,0.00060916,0.1888646,0.0261398,0.71289904,31.22,68.78,7.9815,15.62049,0.39772203,0.00368145,-36.65304,-18.03569,-0.9491944,0.01459,0.199689,0.040376,0.120032,-0.120032,0.159313,6.276946,0.045218,0.127427,-0.1548,-0.2073,-0.0084,0.1465,0.0525,0.0995,-0.094
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,34,219.08831,-0.211028,59,-0.020746,0.190282,17.28,14.23,10.45,13.68,13.91,2.423004333,34,6.487,6.847,7.592,12.722,0.46839218,0.980576538,1.048247,4.372411,1.143532,30.869332,253.5744,2016.27704,1.2176,-33.73751,44.26592,972.62513,511.29442,461.3307,-0.00224973,0.01723107,-0.02384036,0.00047883,0.24968385,0.02056428,0.55418578,50.26,49.74,7.91117,15.51456,0.40605845,0.00171644,-34.99611,-16.80379,-0.9314893,0.011516,0.203227,0.030548,0.116888,-0.116888,0.17268,5.791063,0.039561,0.124169,-0.1594,-0.2165,0.0113,0.1707,0.0571,0.1139,-0.1135
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,14,183.07902,-0.22996,45,-0.037738,0.192222,13.49,14.07,8.32,14.16,12.51,2.43272481,13,4.368,3.404,7.661,8.671,0.439349412,0.992559524,0.077797,0.306743,4.359355,10.879689,91.459,1063.25807,1.9295,-17.08355,53.04733,587.12568,295.34266,291.78301,0.00513049,0.02597544,-0.01596877,0.00055453,0.09121413,0.02123473,0.5715054,46.74,53.26,8.33825,16.9828,0.48981985,0.00444313,-39.39253,-18.68065,-0.9992412,0.016587,0.225441,0.050308,0.137874,-0.137874,0.175133,5.709949,0.054271,0.105238,-0.1512,-0.1814,0.0318,0.1829,0.0302,0.1066,-0.1527
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,14,196.46169,-0.220926,49,-0.038064,0.182862,13.81,12.81,13.24,10.69,12.6375,1.179011768,12,4.712,3.51,7.789,9.356,0.452965384,0.99278438,0.068528,0.295203,4.635538,12.904728,94.4784,1322.24352,1.665,-21.86122,58.3802,685.90439,278.58874,407.31565,0.00351944,0.02692762,-0.01249088,0.00066404,0.09740488,0.01922686,0.49945253,58.72,41.28,8.21958,15.98402,0.40279417,0.00206293,-36.1547,-18.44991,-0.9390237,0.01419,0.215026,0.048,0.131513,-0.131513,0.167026,5.987097,0.051775,0.114272,-0.1508,-0.1796,0.0097,0.1605,0.0288,0.0946,-0.1317
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,24,169.22288,-0.207704,45,-0.032517,0.175187,9.52,13.16,7.67,12.4,10.6875,2.208748231,22,5.83,5.035,7.684,11.65,0.478066396,0.999142367,0.718759,2.584241,2.228088,9.043132,114.3847,1548.22419,1.2248,-25.67276,42.6133,774.31812,394.61358,379.70454,0.00023083,0.01688535,-0.01707763,0.00029199,0.23443913,0.01697612,0.46203946,53.48,46.52,7.84086,15.32222,0.39827375,0.00262041,-34.18924,-18.26314,-0.940431,0.006173,0.199379,0.042421,0.1209,-0.1209,0.156959,6.371096,0.046563,0.127494,-0.1662,-0.1845,-0.0088,0.1574,0.0183,0.0879,-0.1391
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,16,121.13684,-0.218268,32,-0.068064,0.150204,42.95,14.33,13.19,12.19,20.665,12.88850942,15,4.405,3.419,8.127,8.804,0.432628993,0.999318956,0.065062,0.270994,6.190615,14.882594,107.4102,1066.61101,1.2727,-47.30991,57.04294,574.11114,297.78112,276.33002,0.00320226,0.03107723,-0.0268366,0.0010361,0.24882046,0.02903082,0.79011349,35.75,64.25,8.20691,15.91533,0.40852582,0.00269204,-36.02252,-17.7973,-0.9457339,0.009126,0.210206,0.07627,0.143238,-0.143238,0.133937,7.466209,0.076593,0.11693,-0.1425,-0.1778,0.0253,0.1678,0.0354,0.1016,-0.1324
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,31,250.317,-0.221715,66,-0.043781,0.177934,45.85,12.06,10.44,11.77,20.03,14.91969336,18,7.058,5.744,8.499,13.855,0.493095594,0.981510343,0.688771,2.934722,10.684323,49.57734,737.5692,2114.26669,1.3267,-55.17462,67.08737,1038.90555,682.82912,356.07643,0.00861608,0.03074011,-0.03381001,0.00104057,0.23136234,0.02978537,0.86511225,27.01,72.99,7.60622,14.42088,0.41021301,0.00193907,-36.14993,-16.64727,-0.9394243,0.010462,0.214398,0.052661,0.13353,-0.13353,0.161737,6.182863,0.055121,0.113483,-0.1247,-0.1833,0.021,0.1457,0.0586,0.1021,-0.0871
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,26,197.23302,-0.213792,52,-0.067302,0.146489,19.36,14.03,10.39,7.59,12.8425,4.401462115,24,6.008,5.613,8.105,11.931,0.465164334,0.992926099,0.76496,3.053509,2.520962,20.606891,144.8416,1705.46695,1.2959,-42.38679,46.90569,846.23436,424.99904,421.23532,-0.0002712,0.01855772,-0.01926836,0.00042282,0.24543748,0.01891386,0.514607,48.92,51.08,8.21915,15.70988,0.40466847,0.0024672,-35.99744,-20.051,-0.9529878,0.00728,0.20547,0.074609,0.14004,-0.14004,0.130861,7.641724,0.074931,0.121406,-0.1419,-0.1786,0.0187,0.1606,0.0367,0.0986,-0.1239
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,20,230.05845,-0.222781,57,-0.047509,0.175272,16.21,12.99,10.47,13.5,13.2925,2.037944737,18,5.683,4.181,8.806,10.437,0.445568648,0.918265001,0.285515,1.780969,3.402233,27.954411,167.381,1485.42238,1.7355,-42.90261,57.70574,768.8335,355.38881,413.44469,0.00083537,0.02315252,-0.01834801,0.00071507,0.23839582,0.02064237,0.55970743,56.5,43.5,8.38538,16.18644,0.40795639,0.00279455,-36.65951,-15.92273,-0.9292282,0.016919,0.21718,0.053432,0.135306,-0.135306,0.163749,6.106922,0.055902,0.112417,-0.1384,-0.194,0.0228,0.1613,0.0556,0.1084,-0.1057
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,23,161.20082,-0.214066,43,-0.04872,0.165346,36.73,13.51,11.74,11.67,18.4125,10.60128383,19,5.245,5.183,7.82,10.48,0.446280288,0.999046711,0.512936,2.791462,7.61037,19.124121,181.879,1420.0686,1.272,-54.86407,54.73952,721.86374,419.66978,302.19395,0.00164212,0.02531592,-0.03123472,0.00108059,0.23747146,0.02755678,0.75630531,37,63,8.13478,15.79064,0.4068816,0.00226364,-35.4903,-18.61132,-0.951321,0.010783,0.206109,0.056264,0.131187,-0.131187,0.149845,6.673578,0.057426,0.121132,-0.1423,-0.1936,0.0204,0.1627,0.0514,0.107,-0.1113
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,31,208.25736,-0.211805,56,-0.018475,0.19333,12.69,13.28,11.59,3.73,10.3225,3.854201441,29,6.569,6.391,7.785,13.068,0.479665247,0.994671944,0.865662,4.007622,2.490493,15.540108,139.4982,1860.72947,1.2542,-39.75108,44.78272,925.25366,526.69555,398.55811,0.00026936,0.01684023,-0.02162909,0.00043168,0.2317521,0.01886757,0.51437824,51.53,48.47,7.72363,15.07147,0.41085167,0.00191848,-37.36337,-16.35203,-0.9398334,0.012356,0.204586,0.029779,0.117183,-0.117183,0.174807,5.720594,0.039277,0.123393,-0.1906,-0.215,-0.0299,0.1608,0.0244,0.0926,-0.1364
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,24,173.21482,-0.212862,46,-0.026596,0.186266,10.84,16.18,10.13,13.68,12.7075,2.404946725,19,5.786,4.637,7.981,11.506,0.476952413,0.994296578,0.652649,2.174836,4.546934,11.007683,107.3005,1537.85052,1.2622,-50.85509,49.99603,789.26665,391.0348,398.23185,-0.00094862,0.0211557,-0.02265346,0.00069959,0.24856333,0.02191555,0.59623975,47.98,52.02,7.70516,15.77108,0.4054814,0.00281143,-37.44907,-16.4374,-0.9428969,0.010363,0.20607,0.032789,0.119429,-0.119429,0.17328,5.770991,0.041157,0.122336,-0.1599,-0.1677,-0.0035,0.1564,0.0078,0.0821,-0.1486
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,17,236.08589,-0.261143,58,-0.054118,0.207025,17.79,16.17,11.54,14.27,14.9425,2.326170404,13,5.458,6.011,6.718,10.717,0.457092894,0.981769879,0.650746,3.283954,4.504632,24.436531,250.4357,1396.03936,1.895,-40.01434,56.21504,722.39281,411.65134,310.74147,0.0044314,0.0257288,-0.0237821,0.00088978,0.24992326,0.02456857,0.67732989,47,53,8.941,15.35311,0.40988481,0.00274926,-35.90519,-16.16588,-0.9182817,0.017169,0.260025,0.061092,0.160558,-0.160558,0.198933,5.026813,0.064793,0.074055,-0.1698,-0.1913,-0.1182,0.0515,0.0216,0.0365,-0.0299
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,17,193.17123,-0.268297,49,-0.047998,0.220299,13.68,15.65,12.76,14.28,14.0925,1.049604092,16,4.459,5.529,7.668,9.051,0.406823085,1.014913658,0.519152,2.491092,8.366903,15.58108,102.489,1259.82542,1.7182,-46.64916,55.9151,657.877,406.61644,251.26057,0.00355302,0.03344335,-0.04481867,0.00086174,0.249699,0.0370011,1.02826053,19.91,80.09,9.3316,16.62418,0.44826797,0.00353299,-39.47319,-19.10956,-0.9804496,0.013868,0.262976,0.055559,0.159267,-0.159267,0.207417,4.821198,0.061148,0.066901,-0.1617,-0.1822,-0.1475,0.0142,0.0206,0.0174,0.0064
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,42,319.39936,-0.20239,84,-0.044024,0.158366,6.76,6.14,6.9,4.05,5.9625,1.140622089,42,8.486,4.95,10.416,16.792,0.522171777,0.989394296,0.606656,2.63556,3.238878,26.73798,185.464,2747.667,1.3026,-21.18962,61.15104,1301.44871,617.98115,683.46756,-0.0004114,0.01907159,-0.01802764,0.00037053,0.18161253,0.01850495,0.50404598,45.71,54.29,8.66564,14.96388,0.39679667,0.0024293,-37.91901,-19.91929,-0.9629706,0.007913,0.194442,0.054125,0.124283,-0.124283,0.140317,7.126729,0.055041,0.132808,-0.0524,-0.0696,0.0375,0.0899,0.0173,0.0536,-0.0727
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,22,246.10259,-0.216372,61,-0.047059,0.169313,8.38,9.53,7.67,41.06,16.66,14.10297309,21,6.388,3.7,7.709,12.755,0.527851349,0.998356293,1.10E-05,5.00E-05,3.450448,17.85667,112.3919,1647.56896,1.6739,-17.57714,63.33805,826.72815,373.09876,453.62939,0.0026496,0.02434386,-0.01519338,0.00050394,0.0936833,0.01966953,0.52580423,44.16,55.84,8.51818,15.05259,0.39158385,0.0029316,-37.92428,-16.27147,-0.9311881,0.017249,0.207985,0.056272,0.132129,-0.132129,0.151714,6.591365,0.057536,0.118826,-0.0505,-0.0711,0.0655,0.116,0.0206,0.0683,-0.0954
13,182.01715,-0.262316,44,-0.066252,0.196064,18.2,17.29,11.48,14.36,15.3325,2.63827003,7,5.321,3.7,6.7,10.642,0.505750404,1,2.60E-05,7.90E-05,3.942727,29.759529,304.9646,1145.56652,1.7805,-45.52836,32.4467,624.34981,437.43757,186.91224,0.0077305,0.0229471,-0.02788145,0.00080223,0.18879429,0.02209724,0.66461899,42.56,57.44,8.99361,14.7029,0.39993747,0.00188545,-31.55854,-16.40096,-0.8895085,0.013694,0.26067,0.073707,0.167188,-0.167188,0.186963,5.348645,0.074752,0.072882,-0.0389,-0.146,0.1987,0.2376,0.1071,0.1724,-0.1304,21,172.18696,-0.234878,45,-0.068251,0.166627,22.98,14.79,8.89,13.55,15.0525,5.078092038,21,5.808,4.05,7.592,11.534,0.497670003,0.992940771,0.31149,1.142234,3.038147,12.119279,271.1669,1431.57356,1.3478,-40.52894,44.83492,739.94312,381.83685,358.10627,0.00149747,0.02170854,-0.02005293,0.00052437,0.24970264,0.02089852,0.56891609,46.82,53.18,8.17799,16.08282,0.40676078,0.00294219,-36.31663,-19.23575,-0.9763893,0.011279,0.227266,0.07723,0.152248,-0.152248,0.150036,6.665064,0.077246,0.10032,-0.1423,-0.1662,0.023,0.1653,0.0239,0.0946,-0.1415
